,course_title,course_link
595,"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions (Rice University)",https://www.coursera.org/learn/descriptive-statistics-statistical-distributions-business-application
596,Basic Data Processing and Visualization (University of California San Diego),https://www.coursera.org/learn/basic-data-processing-visualization-python
597,Basic Elements of Design: Design Principles and Software Overview (University of Colorado Boulder),https://www.coursera.org/learn/basic-elements-design
598,Basic Game Development with Levels using Scratch (Coursera Project Network),https://www.coursera.org/learn/basic-game-development-with-levels-using-scratch
599,Basic Image Classification with TensorFlow (Coursera Project Network),https://www.coursera.org/learn/tensorflow-beginner-basic-image-classification
600,Basic Information Literacy (The State University of New York),https://www.coursera.org/learn/basic-information-literacy
601,"Basic Modeling for Discrete Optimization (The University of Melbourne, The Chinese University of Hong Kong)",https://www.coursera.org/learn/basic-modeling
602,"Basic Recommender Systems (EIT Digital , Politecnico di Milano)",https://www.coursera.org/learn/basic-recommender-systems
603,Basic Sentiment Analysis with TensorFlow (Coursera Project Network),https://www.coursera.org/learn/basic-sentiment-analysis-tensorflow
604,Basic Skills in Constructive Communication (Peter the Great St. Petersburg Polytechnic University),https://www.coursera.org/learn/basic-skills-in-constructive-communication
605,Basic Statistics (University of Amsterdam),https://www.coursera.org/learn/basic-statistics
606,Basic Statistics in Python (ANOVA) (Coursera Project Network),https://www.coursera.org/learn/basic-statistics-python-anova
607,Basic Statistics in Python (Correlations and T-tests) (Coursera Project Network),https://www.coursera.org/learn/basic-statistics-python-ttest-corr
608,Basic System Programming on IBM Z (IBM),https://www.coursera.org/learn/system-programming
609,Basic User Interface Design for Web Developers (Coursera Project Network),https://www.coursera.org/learn/basic-user-interface-design-web-developers
610,"Basics of Extracellular Vesicles (University of California, Irvine)",https://www.coursera.org/learn/extracellular-vesicles
611,Basics of Inclusive Design for Online Education (University of Colorado Boulder),https://www.coursera.org/learn/inclusive-design
612,"Bats, Ducks, and Pandemics: An Introduction to One Health Policy (Princeton University)",https://www.coursera.org/learn/onehealth
613,"Battery Pack Balancing and Power Estimation (University of Colorado Boulder, University of Colorado System)",https://www.coursera.org/learn/battery-pack-balancing-power-estimation
614,"Battery State-of-Charge (SOC) Estimation (University of Colorado Boulder, University of Colorado System)",https://www.coursera.org/learn/battery-state-of-charge
615,"Battery State-of-Health (SOH) Estimation (University of Colorado Boulder, University of Colorado System)",https://www.coursera.org/learn/battery-state-of-health
616,Bayesian Methods for Machine Learning (HSE University),https://www.coursera.org/learn/bayesian-methods-in-machine-learning
617,Bayesian Optimization with Python (Coursera Project Network),https://www.coursera.org/learn/bayesian-optimization-python
618,Bayesian Statistics (Duke University),https://www.coursera.org/learn/bayesian
619,"Bayesian Statistics: From Concept to Data Analysis (University of California, Santa Cruz)",https://www.coursera.org/learn/bayesian-statistics
620,"Bayesian Statistics: Mixture Models (University of California, Santa Cruz)",https://www.coursera.org/learn/mixture-models
621,"Bayesian Statistics: Techniques and Models (University of California, Santa Cruz)",https://www.coursera.org/learn/mcmc-bayesian-statistics
622,Be Your Best Creative Self (University of Colorado Boulder),https://www.coursera.org/learn/be-your-best-creative-self
623,"Be a Leader, Develop a Leader (Case Western Reserve University)",https://www.coursera.org/learn/be-a-leader
624,Be entrepreneurial in Cultural Industries in the digital age (Sciences Po),https://www.coursera.org/learn/entrepreneurial-culture-digital-age
625,Become a CBRS Certified Professional Installer by Google (Google - Spectrum Sharing),https://www.coursera.org/learn/google-cbrs-cpi-training
626,Become a JavaScript Pro with these 7 Skills (Coursera Project Network),https://www.coursera.org/learn/become-a-js-pro-7-skills
627,Becoming Part of the Globalised Workplace (National University of Singapore),https://www.coursera.org/learn/intercultural-communications
628,Becoming a Social Entrepreneur: Getting Started (University of Michigan),https://www.coursera.org/learn/social-entrepreneurship-getting-started
629,Becoming a Sports Agent (Case Western Reserve University),https://www.coursera.org/learn/sports-agent
630,Becoming a changemaker: Introduction to Social Innovation (University of Cape Town),https://www.coursera.org/learn/social-innovation
631,Beginner's guide to AWS Identity and Access Management (IAM) (Coursera Project Network),https://www.coursera.org/learn/beginners-guide-to-aws-identity-and-access-management
632,Beginners Guide to YAML Syntax (Coursera Project Network),https://www.coursera.org/learn/beginners-guide-yaml-syntax
633,Beginning SQL Server (Coursera Project Network),https://www.coursera.org/learn/beginning-sql-server
634,Behavior Driven Development with Selenium and Cucumber (Coursera Project Network),https://www.coursera.org/learn/behavior-driven-development-with-selenium-cucumber
635,Behavioral Finance (Duke University),https://www.coursera.org/learn/duke-behavioral-finance
636,Behavioral Investing (Indian School of Business),https://www.coursera.org/learn/behavioral-investing
637,Being a researcher (in Information Science and Technology) (Politecnico di Milano),https://www.coursera.org/learn/being-researcher
638,Belles histoires d'entreprises à impact (ESSEC Business School),https://www.coursera.org/learn/belles-histoires-d-entreprises-a-impact
639,"Bend, Warp, and Style Text with Inkscape (Coursera Project Network)",https://www.coursera.org/learn/bend-warp-style-text-inkscape
640,Beneficios y características de las redes sociales más significativas (Tecnológico de Monterrey),https://www.coursera.org/learn/redes-sociales-caracteristicas
641,Benefits of Bootstrap (Coursera Project Network),https://www.coursera.org/learn/benefits-of-bootstrap
642,"Best Practices for iOS User Interface Design (University of California, Irvine)",https://www.coursera.org/learn/ui
643,Better Business Writing in English (Georgia Institute of Technology),https://www.coursera.org/learn/business-writing-english
644,Beyond Silicon Valley: Growing Entrepreneurship in Transitioning Economies (Case Western Reserve University),https://www.coursera.org/learn/entrepreneurship-development
645,Beyond the Sustainable Development Goals (SDGs): Addressing Sustainability and Development (University of Michigan),https://www.coursera.org/learn/beyond-the-sustainable-development-goals-addressing-sustainability-and-development
646,"Bienestar, equidad y derechos humanos (Universidad de los Andes)",https://www.coursera.org/learn/bienestar-equidad-derechos-humanos
647,Big Data - Capstone Project (University of California San Diego),https://www.coursera.org/learn/big-data-project
648,Big Data Analysis Deep Dive (Alibaba Cloud Academy),https://www.coursera.org/learn/big-data-analysis-deep-dive
649,Big Data Analysis with Scala and Spark (École Polytechnique Fédérale de Lausanne),https://www.coursera.org/learn/scala-spark-big-data
650,"Big Data Analysis: Hive, Spark SQL, DataFrames and GraphFrames (Yandex)",https://www.coursera.org/learn/big-data-analysis
651,Big Data Analytical Platform on Alibaba Cloud (Alibaba Cloud Academy),https://www.coursera.org/learn/alibabacloudbigdata
652,Big Data Applications: Machine Learning at Scale (Yandex),https://www.coursera.org/learn/machine-learning-applications-big-data
653,Big Data Emerging Technologies (Yonsei University),https://www.coursera.org/learn/big-data-emerging-technologies
654,"Big Data Essentials: HDFS, MapReduce and Spark RDD (Yandex)",https://www.coursera.org/learn/big-data-essentials
655,Big Data Integration and Processing (University of California San Diego),https://www.coursera.org/learn/big-data-integration-processing
656,Big Data Modeling and Management Systems (University of California San Diego),https://www.coursera.org/learn/big-data-management
657,Big Data Science with the BD2K-LINCS Data Coordination and Integration Center (Icahn School of Medicine at Mount Sinai),https://www.coursera.org/learn/bd2k-lincs
658,Big Data Services: Capstone Project (Yandex),https://www.coursera.org/learn/big-data-services
659,Big Data with Scala and Spark (Coursera Project Network),https://www.coursera.org/learn/spark-scala-big-data
660,"Big Data, Artificial Intelligence, and Ethics (University of California, Davis)",https://www.coursera.org/learn/big-data-ai-ethics
661,"Big Data, Genes, and Medicine (The State University of New York)",https://www.coursera.org/learn/data-genes-medicine
662,Big Data: adquisición y almacenamiento de datos (Universitat Autònoma de Barcelona),https://www.coursera.org/learn/adquisicion-almacenamiento-de-datos
663,Big Data: capstone project (Universitat Autònoma de Barcelona),https://www.coursera.org/learn/big-data-proyecto
664,Big Data: el impacto de los datos masivos en la sociedad actual (Universitat Autònoma de Barcelona),https://www.coursera.org/learn/impacto-datos-masivos
665,Big Data: procesamiento y análisis (Universitat Autònoma de Barcelona),https://www.coursera.org/learn/big-data-procesamiento-analisis
666,Big Data: visualización de datos (Universitat Autònoma de Barcelona),https://www.coursera.org/learn/big-data-visualizacion-datos
667,Big History - From the Big Bang until Today (University of Amsterdam),https://www.coursera.org/learn/bighistory
668,Big History: Connecting Knowledge (Macquarie University),https://www.coursera.org/learn/big-history
669,Big data and Language 1 (Korea Advanced Institute of Science and Technology(KAIST)),https://www.coursera.org/learn/big-data-language-1
670,Big data and Language 2 (Korea Advanced Institute of Science and Technology(KAIST)),https://www.coursera.org/learn/big-data-language-2
671,Big-O Time Complexity in Python Code (Coursera Project Network),https://www.coursera.org/learn/big-o-time-complexity-in-python-code
